"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","SOURCE","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySkyConditions","HourlySeaLevelPressure","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","Sunrise","Sunset","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","AWND","CDSD","CLDD","DSNW","HDSD","HTDD","DYTS","DYHF","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","REM","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","WindEquipmentChangeDate"
"01023199999","2021-12-02T07:50:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.35","18","36","","","","","48","","","","","","020","","39","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET045METAR ENDR 020650Z AUTO 02034KT 02/M08 Q0994=","","","","","","","","","",""
"01023199999","2021-12-02T08:20:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.38","19","36","","","","","52","","","","","","020","","36","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET045METAR ENDR 020720Z AUTO 02031KT 02/M07 Q0995=","","","","","","","","","",""
"01023199999","2021-12-02T08:50:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.38","18","36","","","","","48","","","","","","030","","39","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET045METAR ENDR 020750Z AUTO 03034KT 02/M08 Q0995=","","","","","","","","","",""
"01023199999","2021-12-02T09:20:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.41","18","36","","","","","48","","","","","","040","","36","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET045METAR ENDR 020820Z AUTO 04031KT 02/M08 Q0996=","","","","","","","","","",""
"01023199999","2021-12-02T09:50:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.41","16","36","","","","","44","","","","","","040","","34","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET045METAR ENDR 020850Z AUTO 04030KT 02/M09 Q0996=","","","","","","","","","",""
"01023199999","2021-12-02T10:20:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.44","19","34","","","","","56","","","","","","030","","29","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET045METAR ENDR 020920Z AUTO 03025KT 01/M07 Q0997=","","","","","","","","","",""
"01023199999","2021-12-02T10:50:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.41","16","36","","","","","44","","","","","","030","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET045METAR ENDR 020950Z AUTO 03028KT 02/M09 Q0996=","","","","","","","","","",""
"01023199999","2021-12-02T11:20:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.44","21","34","","","","","60","","","","","","030","","37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET045METAR ENDR 021020Z AUTO 03032KT 01/M06 Q0997=","","","","","","","","","",""
"01023199999","2021-12-02T11:50:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.44","27","34","","","","","75","","","","","","010","","29","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET045METAR ENDR 021050Z AUTO 01025KT 01/M03 Q0997=","","","","","","","","","",""
"01023199999","2021-12-02T12:20:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.44","18","34","","","","","51","","","","","","030","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET045METAR ENDR 021120Z AUTO 03028KT 01/M08 Q0997=","","","","","","","","","",""
"01023199999","2021-12-02T12:50:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.44","21","34","","","","","60","","","","","","050","","25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET045METAR ENDR 021150Z AUTO 05022KT 01/M06 Q0997=","","","","","","","","","",""
"01023199999","2021-12-02T13:20:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.47","19","34","","","","","56","","","","","","050","","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET045METAR ENDR 021220Z AUTO 05023KT 01/M07 Q0998=","","","","","","","","","",""
"01023199999","2021-12-02T13:50:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.47","21","34","","","","","60","","","","","","050","","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET045METAR ENDR 021250Z AUTO 05019KT 01/M06 Q0998=","","","","","","","","","",""
"01023199999","2021-12-02T14:20:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.47","19","34","","","","","56","","","","","","060","","24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET045METAR ENDR 021320Z AUTO 06021KT 01/M07 Q0998=","","","","","","","","","",""
"01023199999","2021-12-02T14:50:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.47","19","32","","","","","60","","","","","","070","","23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET045METAR ENDR 021350Z AUTO 07020KT 00/M07 Q0998=","","","","","","","","","",""
"01023199999","2021-12-02T15:20:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.50","18","34","","","","","51","","","","","","050","","23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET045METAR ENDR 021420Z AUTO 05020KT 01/M08 Q0999=","","","","","","","","","",""
"01023199999","2021-12-02T15:50:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.50","19","34","","","","","56","","","","","","060","","24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET045METAR ENDR 021450Z AUTO 06021KT 01/M07 Q0999=","","","","","","","","","",""
"01023199999","2021-12-02T16:20:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.50","19","32","","","","","60","","","","","","050","","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET045METAR ENDR 021520Z AUTO 05019KT 00/M07 Q0999=","","","","","","","","","",""
"01023199999","2021-12-02T16:50:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.50","18","32","","","","","55","","","","","","070","","20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET045METAR ENDR 021550Z AUTO 07017KT 00/M08 Q0999=","","","","","","","","","",""
"01023199999","2021-12-02T17:20:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.50","18","32","","","","","55","","","","","","070","","20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET045METAR ENDR 021620Z AUTO 07017KT 00/M08 Q0999=","","","","","","","","","",""
"01023199999","2021-12-02T17:50:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.53","19","32","","","","","60","","","","","","070","","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET045METAR ENDR 021650Z AUTO 07016KT 00/M07 Q1000=","","","","","","","","","",""
"01023199999","2021-12-02T18:20:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.50","19","32","","","","","60","","","","","","080","","21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET045METAR ENDR 021720Z AUTO 08018KT 00/M07 Q0999=","","","","","","","","","",""
"01023199999","2021-12-02T18:50:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.50","19","32","","","","","60","","","","","","VRB","","20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET053METAR ENDR 021750Z AUTO 07017KT 040V120 00/M07 Q0999=","","","","","","","","","",""
"01023199999","2021-12-02T19:20:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.50","18","32","","","","","55","","","","","","080","","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET046METAR ENDR 021820Z AUTO 08016KT M00/M08 Q0999=","","","","","","","","","",""
"01023199999","2021-12-02T19:50:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.50","18","32","","","","","55","","","","","","090","","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET046METAR ENDR 021850Z AUTO 09016KT M00/M08 Q0999=","","","","","","","","","",""
"01023199999","2021-12-02T20:20:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.50","18","32","","","","","55","","","","","","090","","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET046METAR ENDR 021920Z AUTO 09015KT M00/M08 Q0999=","","","","","","","","","",""
"01023199999","2021-12-02T20:50:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.50","19","32","","","","","60","","","","","","090","","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET046METAR ENDR 021950Z AUTO 09014KT M00/M07 Q0999=","","","","","","","","","",""
"01023199999","2021-12-02T21:20:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.50","16","32","","","","","51","","","","","","090","","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET046METAR ENDR 022020Z AUTO 09014KT M00/M09 Q0999=","","","","","","","","","",""
"01023199999","2021-12-02T21:50:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.50","19","30","","","","","64","","","","","","100","","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET046METAR ENDR 022050Z AUTO 10013KT M01/M07 Q0999=","","","","","","","","","",""
"01023199999","2021-12-02T22:20:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.50","19","30","","","","","64","","","","","","110","","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET046METAR ENDR 022120Z AUTO 11013KT M01/M07 Q0999=","","","","","","","","","",""
"01023199999","2021-12-02T22:50:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.50","18","30","","","","","59","","","","","","120","","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET046METAR ENDR 022150Z AUTO 12013KT M01/M08 Q0999=","","","","","","","","","",""
"01023199999","2021-12-02T23:20:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.50","18","30","","","","","59","","","","","","110","","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET046METAR ENDR 022220Z AUTO 11012KT M01/M08 Q0999=","","","","","","","","","",""
"01023199999","2021-12-02T23:50:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.50","19","30","","","","","64","","","","","","130","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET046METAR ENDR 022250Z AUTO 13010KT M01/M07 Q0999=","","","","","","","","","",""
"01023199999","2021-12-03T00:20:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.50","19","28","","","","","69","","","","","","120","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET046METAR ENDR 022320Z AUTO 12010KT M02/M07 Q0999=","","","","","","","","","",""
"01023199999","2021-12-03T00:50:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.50","18","28","","","","","64","","","","","","130","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET046METAR ENDR 022350Z AUTO 13008KT M02/M08 Q0999=","","","","","","","","","",""
"01023199999","2021-12-03T01:20:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.50","19","27","","","","","74","","","","","","120","","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET046METAR ENDR 030020Z AUTO 12013KT M03/M07 Q0999=","","","","","","","","","",""
"01023199999","2021-12-03T01:50:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.47","18","28","","","","","64","","","","","","110","","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET046METAR ENDR 030050Z AUTO 11012KT M02/M08 Q0998=","","","","","","","","","",""
"01023199999","2021-12-03T02:20:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.47","18","28","","","","","64","","","","","","110","","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET046METAR ENDR 030120Z AUTO 11016KT M02/M08 Q0998=","","","","","","","","","",""
"01023199999","2021-12-03T02:50:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.47","16","28","","","","","59","","","","","","090","","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET046METAR ENDR 030150Z AUTO 09015KT M02/M09 Q0998=","","","","","","","","","",""
"01023199999","2021-12-03T03:20:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.47","18","28","","","","","64","","","","","","090","","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET046METAR ENDR 030220Z AUTO 09015KT M02/M08 Q0998=","","","","","","","","","",""
"01023199999","2021-12-03T03:50:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.47","18","28","","","","","64","","","","","","100","","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET046METAR ENDR 030250Z AUTO 10014KT M02/M08 Q0998=","","","","","","","","","",""
"01023199999","2021-12-03T04:20:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.47","18","27","","","","","69","","","","","","110","","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET046METAR ENDR 030320Z AUTO 11013KT M03/M08 Q0998=","","","","","","","","","",""
"01023199999","2021-12-03T04:50:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.47","18","27","","","","","69","","","","","","130","","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET046METAR ENDR 030350Z AUTO 13014KT M03/M08 Q0998=","","","","","","","","","",""
"01023199999","2021-12-03T05:20:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.44","18","27","","","","","69","","","","","","110","","21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET046METAR ENDR 030420Z AUTO 11018KT M03/M08 Q0997=","","","","","","","","","",""
"01023199999","2021-12-03T05:50:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.44","16","27","","","","","64","","","","","","110","","20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET046METAR ENDR 030450Z AUTO 11017KT M03/M09 Q0997=","","","","","","","","","",""
"01023199999","2021-12-03T06:20:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.44","16","27","","","","","64","","","","","","120","","21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET046METAR ENDR 030520Z AUTO 12018KT M03/M09 Q0997=","","","","","","","","","",""
"01023199999","2021-12-03T06:50:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.44","16","25","","","","","69","","","","","","110","","24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET046METAR ENDR 030550Z AUTO 11021KT M04/M09 Q0997=","","","","","","","","","",""
"01023199999","2021-12-03T07:10:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.44","18","25","","","","","74","BKN:07 22","","","6.21","","110","","25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET053METAR ENDR 030610Z 11022KT 9999 BKN022 M04/M08 Q0997=","","","","","","","","","",""
"01023199999","2021-12-03T07:50:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.44","16","25","","","","","69","","","","","","110","","25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET046METAR ENDR 030650Z AUTO 11022KT M04/M09 Q0997=","","","","","","","","","",""
"01023199999","2021-12-03T08:20:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.44","16","25","","","","","69","","","","","","110","","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET046METAR ENDR 030720Z AUTO 11023KT M04/M09 Q0997=","","","","","","","","","",""
"01023199999","2021-12-03T08:50:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.44","16","25","","","","","69","","","","","","110","","29","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET046METAR ENDR 030750Z AUTO 11025KT M04/M09 Q0997=","","","","","","","","","",""
"01023199999","2021-12-03T09:20:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.44","18","25","","","","","74","","","","","","110","","31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET046METAR ENDR 030820Z AUTO 11027KT M04/M08 Q0997=","","","","","","","","","",""
"01023199999","2021-12-03T09:50:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.41","18","27","","","","","69","","","","","","110","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET046METAR ENDR 030850Z AUTO 11028KT M03/M08 Q0996=","","","","","","","","","",""
"01023199999","2021-12-03T10:20:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.41","18","27","","","","","69","","","","","","110","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET046METAR ENDR 030920Z AUTO 11028KT M03/M08 Q0996=","","","","","","","","","",""
"01023199999","2021-12-03T10:50:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.41","18","27","","","","","69","","","","","","120","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET046METAR ENDR 030950Z AUTO 12028KT M03/M08 Q0996=","","","","","","","","","",""
"01023199999","2021-12-03T11:20:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.41","18","27","","","","","69","","","","","","110","","33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET046METAR ENDR 031020Z AUTO 11029KT M03/M08 Q0996=","","","","","","","","","",""
"01023199999","2021-12-03T11:50:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.38","18","27","","","","","69","","","","","","110","","36","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET046METAR ENDR 031050Z AUTO 11031KT M03/M08 Q0995=","","","","","","","","","",""
"01023199999","2021-12-03T12:20:00","64.35","7.8","0.0","DRAUGEN, NO","FM-15","4","29.38","16","27","","","","","64","","","","","","120","","36","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET046METAR ENDR 031120Z AUTO 12031KT M03/M09 Q0995=","","","","","","","","","",""
