"ride_id","rideable_type","started_at","ended_at","start_station_name","start_station_id","end_station_name","end_station_id","start_lat","start_lng","end_lat","end_lng","member_casual"
"9CEB28C9383367CC","electric_bike","2023-06-23 23:33:38","2023-06-23 23:55:17",,,,,41.93,-87.65,41.9,-87.68,"member"
"6E803E23C2200EAF","electric_bike","2023-06-24 14:17:07","2023-06-24 14:19:55",,,,,41.9,-87.62,41.9,-87.62,"member"
"B40154F75BD2D16A","electric_bike","2023-06-26 21:47:57","2023-06-26 21:52:06",,,,,41.93,-87.65,41.94,-87.65,"member"
"88C5F7EAA7534BFD","electric_bike","2023-06-17 06:04:38","2023-06-17 06:06:41",,,,,41.94,-87.64,41.93,-87.64,"member"
"1EB58304BF7ED6FC","electric_bike","2023-06-05 18:53:04","2023-06-05 18:59:59",,,,,41.8,-87.58,41.8,-87.58,"member"
"97638600E5530DA7","electric_bike","2023-06-16 20:08:44","2023-06-16 20:32:46",,,,,41.92,-87.7,41.88,-87.65,"member"
"DFA19170EF74D75D","electric_bike","2023-06-25 18:45:00","2023-06-25 19:20:13",,,,,41.89,-87.62,41.8,-87.59,"member"
"9A02AB94FC5896F6","electric_bike","2023-06-08 11:11:00","2023-06-08 11:32:05",,,,,41.93,-87.7,41.89,-87.65,"member"
"476610F030FE0DD0","electric_bike","2023-06-08 08:43:42","2023-06-08 08:51:16",,,,,41.88,-87.69,41.88,-87.67,"member"
"03C730EF5EF9BF37","electric_bike","2023-06-12 19:48:41","2023-06-12 19:56:18",,,,,41.91,-87.63,41.93,-87.65,"member"
"D6B2F74D3225EDCB","electric_bike","2023-06-16 22:11:21","2023-06-16 22:22:53",,,,,41.95,-87.65,41.94,-87.66,"member"
"9DEF0E00961FB707","electric_bike","2023-06-16 22:51:53","2023-06-16 22:54:44",,,,,41.94,-87.65,41.94,-87.66,"member"
"EBC0572C5184BA0D","electric_bike","2023-06-16 22:48:33","2023-06-16 22:51:02",,,,,41.94,-87.66,41.94,-87.65,"member"
"77F2FB8E310AB53C","electric_bike","2023-06-03 12:34:44","2023-06-03 12:37:34",,,,,41.94,-87.64,41.94,-87.65,"member"
"84C1D52FF0D6A86D","electric_bike","2023-06-03 09:23:23","2023-06-03 09:26:10",,,,,41.94,-87.64,41.94,-87.64,"member"
"CA5FBD446E631CBB","electric_bike","2023-06-03 12:19:03","2023-06-03 12:24:04",,,,,41.93,-87.64,41.94,-87.64,"member"
"B367227DAFE3A34B","electric_bike","2023-06-03 07:02:43","2023-06-03 07:07:33",,,,,41.8,-87.6,41.79,-87.6,"member"
"3EAED4DD3E94A751","electric_bike","2023-06-03 16:21:40","2023-06-03 16:26:16",,,,,41.95,-87.7,41.95,-87.7,"member"
"A124349F2D62EEF7","electric_bike","2023-06-02 20:13:00","2023-06-02 20:13:11",,,,,41.93,-87.65,41.93,-87.65,"member"
"59BEFFF192A7E000","electric_bike","2023-06-02 21:58:55","2023-06-02 22:00:10",,,,,41.87,-87.61,41.87,-87.61,"member"
"FC0AC73DA7E160C4","electric_bike","2023-06-05 09:23:47","2023-06-05 09:31:15",,,,,41.95,-87.68,41.95,-87.69,"member"
"AE688D6E88AD4847","electric_bike","2023-06-20 22:18:34","2023-06-20 22:29:03",,,,,42.01,-87.67,41.99,-87.67,"member"
"E73D332C5268A162","electric_bike","2023-06-21 11:47:12","2023-06-21 11:55:10",,,,,41.87,-87.63,41.87,-87.65,"member"
"60B4A260FEC3A3BD","electric_bike","2023-06-10 16:18:04","2023-06-10 16:36:48",,,,,41.92,-87.64,41.94,-87.65,"member"
"562D2B2CF2910B68","electric_bike","2023-06-10 17:36:17","2023-06-10 17:49:04",,,,,41.94,-87.71,41.9,-87.7,"member"
"E6BF6DF7756BB9D0","electric_bike","2023-06-09 21:20:17","2023-06-09 21:20:51",,,,,41.89,-87.64,41.89,-87.64,"member"
"16AB62F228425950","electric_bike","2023-06-24 10:02:39","2023-06-24 10:11:02",,,,,41.96,-87.65,41.97,-87.65,"member"
"946A8CC6C8FBDEF8","electric_bike","2023-06-24 14:37:30","2023-06-24 14:48:27",,,,,41.91,-87.63,41.94,-87.64,"member"
"921E71FF0AEC9DCE","electric_bike","2023-06-23 23:32:32","2023-06-23 23:47:02",,,,,41.93,-87.67,41.93,-87.7,"member"
"3AC129E0CF695E0D","electric_bike","2023-06-24 01:36:30","2023-06-24 01:47:39",,,,,41.92,-87.7,41.9,-87.67,"member"
"A099697D97D62389","electric_bike","2023-06-20 16:28:59","2023-06-20 16:32:45",,,,,41.88,-87.65,41.89,-87.65,"member"
"A3D9BA3E46AA6D3F","electric_bike","2023-06-20 14:41:19","2023-06-20 14:45:04",,,,,41.94,-87.66,41.94,-87.65,"member"
"E92D2024021FFEC2","electric_bike","2023-06-20 14:40:32","2023-06-20 14:45:49",,,,,41.8,-87.6,41.8,-87.59,"member"
"A92B478E3043B944","electric_bike","2023-06-27 10:18:50","2023-06-27 10:25:05",,,,,41.93,-87.72,41.91,-87.72,"member"
"78033D6CCB280B7A","electric_bike","2023-06-27 10:59:39","2023-06-27 11:04:51",,,,,41.79,-87.59,41.8,-87.59,"member"
"257CFA8B00F13B89","electric_bike","2023-06-27 09:58:31","2023-06-27 10:02:02",,,,,41.8,-87.59,41.79,-87.59,"member"
"91895A5C76F74733","electric_bike","2023-06-09 06:45:40","2023-06-09 07:16:13",,,,,41.9,-87.63,41.96,-87.63,"member"
"2AD8EF4B0DAE9ABE","electric_bike","2023-06-09 17:47:06","2023-06-09 17:54:55",,,,,41.96,-87.65,41.97,-87.67,"member"
"A36E8304E3A26D35","electric_bike","2023-06-17 17:15:10","2023-06-17 17:31:57",,,,,41.91,-87.71,41.93,-87.7,"member"
"4216AEDB509A7C09","electric_bike","2023-06-12 08:43:18","2023-06-12 09:00:58",,,,,41.92,-87.66,41.88,-87.63,"member"
"0534367D54CB1BA5","electric_bike","2023-06-01 12:15:34","2023-06-01 12:15:41",,,,,41.88,-87.63,41.88,-87.63,"member"
"6F41D36B45006E54","electric_bike","2023-06-01 12:16:27","2023-06-01 12:26:46",,,,,41.88,-87.63,41.88,-87.65,"member"
"A5C1F361AAB35551","electric_bike","2023-06-01 05:44:42","2023-06-01 05:49:27",,,,,41.94,-87.65,41.93,-87.65,"member"
"1059320535F684D3","electric_bike","2023-06-01 07:12:39","2023-06-01 07:15:40",,,,,41.93,-87.65,41.93,-87.64,"member"
"C55A061E8BEB1A81","electric_bike","2023-06-22 16:54:23","2023-06-22 16:58:35",,,,,41.88,-87.64,41.88,-87.65,"member"
"4996678BBBA93D29","electric_bike","2023-06-22 18:40:18","2023-06-22 19:09:27",,,,,41.89,-87.67,41.95,-87.65,"member"
"80E18823A32FFA1E","electric_bike","2023-06-22 18:14:27","2023-06-22 18:32:18",,,,,41.88,-87.65,41.89,-87.67,"member"
"B5B9D55155DD7D1A","electric_bike","2023-06-30 21:31:14","2023-06-30 21:48:15",,,,,41.95,-87.73,41.95,-87.65,"member"
"89B89628BD11C07A","electric_bike","2023-06-28 19:32:46","2023-06-28 19:32:56",,,,,41.9,-87.63,41.9,-87.63,"member"
"DC073A359062F7C5","electric_bike","2023-06-28 19:32:17","2023-06-28 19:32:25",,,,,41.9,-87.63,41.9,-87.63,"member"
"2E4A73F7DD0A6AB3","electric_bike","2023-06-28 19:21:25","2023-06-28 19:26:24",,,"California Ave & Division St","13256",41.9,-87.68,41.903029,-87.697474,"member"
"D2CF59A44B52C50D","electric_bike","2023-06-30 19:46:44","2023-06-30 19:53:34",,,,,41.92,-87.69,41.9,-87.68,"member"
"F1BB7C9DA20F073C","electric_bike","2023-06-30 19:11:52","2023-06-30 19:12:27",,,,,41.96,-87.72,41.96,-87.72,"member"
"F21FFB0CD87279DB","electric_bike","2023-06-19 19:39:39","2023-06-19 19:42:03",,,,,41.79,-87.59,41.79,-87.59,"member"
"D4D9F7057BBDDDBE","electric_bike","2023-06-18 18:03:08","2023-06-18 18:21:22",,,,,41.84,-87.65,41.81,-87.68,"member"
"6B240C0C097308B4","electric_bike","2023-06-18 09:48:41","2023-06-18 10:16:30",,,,,41.96,-87.65,41.93,-87.7,"member"
"D840D508B462D417","electric_bike","2023-06-18 12:59:56","2023-06-18 13:03:44",,,,,41.93,-87.69,41.93,-87.68,"member"
"63A323C3ECA9749A","electric_bike","2023-06-26 19:00:56","2023-06-26 19:18:27",,,,,41.99,-87.66,42.02,-87.69,"member"
"DD70713C65F6741C","electric_bike","2023-06-27 19:26:31","2023-06-27 19:32:06",,,,,41.86,-87.63,41.85,-87.62,"member"
"57EE0599C2DE4891","electric_bike","2023-06-28 14:52:08","2023-06-28 14:56:47",,,,,41.93,-87.65,41.92,-87.66,"member"
"F24D0D0969E80C01","electric_bike","2023-06-08 07:26:18","2023-06-08 07:28:18",,,,,41.93,-87.65,41.93,-87.64,"member"
"9C54A45E3BC7DD34","electric_bike","2023-06-08 05:58:17","2023-06-08 06:02:26",,,,,41.94,-87.65,41.93,-87.65,"member"
"88B934C39A8CA85D","electric_bike","2023-06-08 18:26:45","2023-06-08 18:31:02",,,,,41.94,-87.65,41.93,-87.65,"member"
"C0BA0975F66B43F0","electric_bike","2023-06-08 08:15:02","2023-06-08 08:22:55",,,,,41.9,-87.63,41.88,-87.63,"member"
"3E5433B080D6BCF5","electric_bike","2023-06-12 20:17:34","2023-06-12 20:23:12",,,,,41.89,-87.68,41.9,-87.67,"member"
"31DCBC1F58D50093","electric_bike","2023-06-12 20:28:56","2023-06-12 20:34:35",,,,,41.9,-87.67,41.91,-87.66,"member"
"9C9E9ABC4B72F32E","electric_bike","2023-06-12 20:43:41","2023-06-12 20:55:28",,,,,41.91,-87.66,41.89,-87.68,"member"
"514D5686C5E74BA0","electric_bike","2023-06-13 08:48:19","2023-06-13 08:55:44",,,,,41.89,-87.68,41.9,-87.66,"member"
"B244D61B610FE227","electric_bike","2023-06-13 11:23:07","2023-06-13 11:26:05",,,,,41.91,-87.67,41.9,-87.66,"member"
"869402ED3F0CC730","electric_bike","2023-06-13 06:22:53","2023-06-13 06:27:04",,,,,41.9,-87.68,41.89,-87.68,"member"
"074230DB6F729CC8","electric_bike","2023-06-13 06:16:21","2023-06-13 06:20:16",,,,,41.89,-87.68,41.9,-87.68,"member"
"106525EC2233FFB5","electric_bike","2023-06-12 22:20:33","2023-06-12 22:23:15",,,,,41.9,-87.63,41.9,-87.63,"member"
"48D5D03F7793129F","electric_bike","2023-06-13 07:55:07","2023-06-13 07:57:34",,,,,41.9,-87.63,41.9,-87.63,"member"
"0CA62DD716E0F97E","electric_bike","2023-06-13 10:39:59","2023-06-13 11:00:31",,,,,41.91,-87.68,41.96,-87.73,"member"
"05D3F55D259BCACE","electric_bike","2023-06-07 14:56:26","2023-06-07 15:07:56",,,,,41.89,-87.65,41.9,-87.67,"member"
"323CD9FFB4DD2FDB","electric_bike","2023-06-12 10:02:48","2023-06-12 10:07:45",,,,,41.88,-87.69,41.87,-87.69,"member"
"3A421E684864FF41","electric_bike","2023-06-12 11:03:28","2023-06-12 11:08:23",,,,,41.88,-87.68,41.89,-87.68,"member"
"A430D8B9223B8BC6","electric_bike","2023-06-12 09:42:32","2023-06-12 09:47:15",,,,,41.89,-87.67,41.88,-87.69,"member"
"EDD83CEB63965162","electric_bike","2023-06-12 10:42:01","2023-06-12 10:55:45",,,,,41.93,-87.64,41.93,-87.68,"member"
"2A6878B861CD1730","electric_bike","2023-06-12 14:24:45","2023-06-12 14:49:15",,,,,41.91,-87.68,41.89,-87.66,"casual"
"5E2C623AE482AD0C","electric_bike","2023-06-12 16:55:46","2023-06-12 17:00:49",,,,,41.89,-87.66,41.89,-87.65,"casual"
"2A835588594F0AB7","electric_bike","2023-06-05 07:47:34","2023-06-05 08:02:17",,,,,41.9,-87.66,41.89,-87.63,"member"
"632958CF263E8BAB","electric_bike","2023-06-17 17:19:54","2023-06-17 17:22:08",,,"Wood St & Chicago Ave","637",41.89,-87.68,41.895634,-87.672069,"member"
"DAA4B34567FE9B7C","electric_bike","2023-06-17 17:28:37","2023-06-17 17:30:55","Wood St & Chicago Ave","637",,,41.895652413,-87.672255278,41.89,-87.68,"member"
"9C29C03FD5BE1F51","electric_bike","2023-06-17 15:48:24","2023-06-17 15:50:12","Wood St & Chicago Ave","637",,,41.895705342,-87.672330379,41.89,-87.68,"member"
"0FBC6E95B91CEFF0","electric_bike","2023-06-19 12:49:18","2023-06-19 13:14:19",,,,,41.9,-87.62,41.92,-87.63,"member"
"54C2A1C2823887C8","electric_bike","2023-06-02 18:24:43","2023-06-02 18:56:47",,,,,41.92,-87.64,41.86,-87.61,"member"
"B3EA92448AD57E7C","electric_bike","2023-06-02 12:31:49","2023-06-02 12:35:09",,,,,41.79,-87.6,41.79,-87.59,"member"
"A3E4E0F5414830DD","electric_bike","2023-06-03 09:46:05","2023-06-03 09:49:31",,,,,41.95,-87.66,41.95,-87.65,"member"
"F3320C92CE77398B","electric_bike","2023-06-03 13:11:52","2023-06-03 13:26:04",,,,,41.97,-87.65,41.94,-87.66,"member"
"DDF464A24B9637AA","electric_bike","2023-06-23 13:12:54","2023-06-23 13:19:19",,,,,41.86,-87.69,41.87,-87.66,"member"
"2E0A43BF7F953E90","electric_bike","2023-06-23 12:46:56","2023-06-23 13:05:20",,,,,41.87,-87.62,41.86,-87.69,"member"
"EDE0A505CA008BA2","electric_bike","2023-06-23 12:46:23","2023-06-23 12:46:34",,,,,41.87,-87.62,41.87,-87.62,"member"
"90A31FE3CE2167A2","electric_bike","2023-06-23 10:55:03","2023-06-23 11:03:47",,,,,41.96,-87.65,41.93,-87.64,"member"
"9D7248EE022F34A9","electric_bike","2023-06-23 11:30:52","2023-06-23 11:31:15",,,,,41.93,-87.64,41.93,-87.64,"member"
"4C08199B4E1817BA","electric_bike","2023-06-21 18:28:33","2023-06-21 18:45:31",,,,,41.93,-87.7,41.95,-87.7,"member"
"6648FDCF8BE6F6DE","electric_bike","2023-06-21 10:13:10","2023-06-21 10:25:52",,,,,41.93,-87.7,41.9,-87.7,"member"
"635845D0F27274AE","electric_bike","2023-06-21 10:33:59","2023-06-21 10:48:33",,,,,41.9,-87.7,41.93,-87.71,"member"
"36B942E3C8992CAB","electric_bike","2023-06-21 08:36:49","2023-06-21 09:10:45",,,,,42.0,-87.67,41.9,-87.62,"member"
"02927C3D67CAF576","electric_bike","2023-06-28 14:33:23","2023-06-28 14:46:39",,,,,41.94,-87.75,41.92,-87.71,"member"
"BF19361D9166DFCE","electric_bike","2023-06-28 13:11:30","2023-06-28 13:24:01",,,,,41.92,-87.73,41.94,-87.75,"member"
"842CEF972AD74232","electric_bike","2023-06-28 01:49:28","2023-06-28 02:21:59",,,,,41.79,-87.59,41.77,-87.58,"member"
"B82DD3E7DCFBD802","electric_bike","2023-06-28 01:47:00","2023-06-28 01:48:27",,,,,41.8,-87.6,41.79,-87.59,"member"
"803BB27E19E64520","electric_bike","2023-06-28 01:44:07","2023-06-28 01:45:01",,,,,41.8,-87.6,41.8,-87.6,"member"
"4081FEF4F4C5BE82","electric_bike","2023-06-25 09:42:20","2023-06-25 10:04:36",,,,,41.97,-87.67,41.99,-87.71,"casual"
"47BB3B9EAB5FBAFD","electric_bike","2023-06-25 14:31:35","2023-06-25 14:37:30",,,,,41.94,-87.65,41.93,-87.65,"member"
"F44BAC9467BFCC9E","electric_bike","2023-06-24 22:09:33","2023-06-24 22:35:17",,,,,41.88,-87.62,41.95,-87.65,"member"
"FE1531650C56ED13","electric_bike","2023-06-25 14:49:50","2023-06-25 14:58:31",,,,,41.94,-87.65,41.94,-87.65,"member"
"16ABA165CF6D7955","electric_bike","2023-06-13 06:15:09","2023-06-13 06:20:10",,,,,41.94,-87.65,41.93,-87.65,"member"
"83EA5013E24A951C","electric_bike","2023-06-13 07:45:20","2023-06-13 07:49:52",,,,,41.93,-87.65,41.93,-87.65,"member"
"FC67E8A2FED1BEC1","electric_bike","2023-06-22 16:09:49","2023-06-22 16:15:56",,,,,41.89,-87.64,41.89,-87.62,"member"
"A6748B1549843888","electric_bike","2023-06-21 21:01:13","2023-06-21 21:08:39",,,,,41.95,-87.66,41.94,-87.65,"member"
"29D9F6835C898748","electric_bike","2023-06-20 11:40:09","2023-06-20 11:56:13",,,,,41.77,-87.58,41.8,-87.61,"member"
"E4CB610149AAC0EE","electric_bike","2023-06-20 02:10:15","2023-06-20 03:49:16",,,,,41.8,-87.61,41.77,-87.58,"member"
"77E7B2791EFDA5BC","electric_bike","2023-06-19 23:38:57","2023-06-19 23:49:08",,,,,41.83,-87.68,41.81,-87.68,"member"
"6F6EE8AC144E06CE","electric_bike","2023-06-20 15:02:33","2023-06-20 15:05:44",,,,,41.79,-87.6,41.79,-87.6,"member"
"7B07CF504025E4A8","electric_bike","2023-06-22 08:51:33","2023-06-22 09:14:50",,,,,41.9,-87.69,41.88,-87.63,"member"
"38B261B464B9AEBC","electric_bike","2023-06-22 07:15:31","2023-06-22 07:43:39",,,,,41.89,-87.68,41.85,-87.61,"member"
"11ABE838945514BB","electric_bike","2023-06-22 18:33:35","2023-06-22 18:45:01",,,,,41.97,-87.67,41.98,-87.65,"member"
"1286FA83B52B1624","electric_bike","2023-06-21 21:48:24","2023-06-21 22:05:05",,,,,41.92,-87.63,41.93,-87.65,"member"
"3A0B94BD2AF8841C","electric_bike","2023-06-30 18:46:01","2023-06-30 18:55:04",,,,,41.88,-87.64,41.89,-87.63,"member"
"7544AA506FB6E184","electric_bike","2023-06-30 14:04:52","2023-06-30 14:06:59",,,,,41.95,-87.67,41.95,-87.66,"member"
"DF0B3B07C1ECFCF6","electric_bike","2023-06-30 01:48:36","2023-06-30 02:35:40",,,,,41.8,-87.58,41.77,-87.58,"member"
"3E7200EDE7745073","electric_bike","2023-06-30 10:44:46","2023-06-30 11:51:34",,,,,41.77,-87.58,41.79,-87.71,"member"
"55A52B1A4C496C62","electric_bike","2023-06-30 10:44:19","2023-06-30 10:44:20",,,,,41.77,-87.58,41.77,-87.58,"member"
"7413055DAC9FB5AC","electric_bike","2023-06-29 04:33:28","2023-06-29 04:42:59",,,,,41.94,-87.72,41.93,-87.71,"member"
"1EF2B435CAEA3546","electric_bike","2023-06-25 11:27:58","2023-06-25 11:33:26",,,,,41.89,-87.68,41.91,-87.67,"member"
"DC26C4789DFFFC96","electric_bike","2023-06-24 23:14:26","2023-06-24 23:15:20",,,,,41.89,-87.63,41.89,-87.63,"member"
"A40FD80FDC63DDC4","electric_bike","2023-06-24 23:15:48","2023-06-24 23:16:11",,,,,41.89,-87.63,41.89,-87.63,"member"
"F48281A88361A90D","electric_bike","2023-06-25 11:45:08","2023-06-25 11:52:54",,,,,41.92,-87.65,41.93,-87.65,"member"
"D20FD92190B23FAE","electric_bike","2023-06-20 12:46:30","2023-06-20 12:51:42",,,,,41.92,-87.72,41.92,-87.71,"member"
"3EA9A01A3B8BC778","electric_bike","2023-06-20 18:29:40","2023-06-20 19:05:51",,,,,41.9,-87.63,41.92,-87.72,"member"
"80151BCCD855DDD1","electric_bike","2023-06-24 20:07:26","2023-06-24 20:32:40",,,,,41.92,-87.64,41.89,-87.61,"member"
"3D6782047292DE2A","electric_bike","2023-06-01 14:43:05","2023-06-01 14:50:18",,,,,41.93,-87.65,41.92,-87.66,"member"
"E3D1F98F2AF091C5","electric_bike","2023-06-01 09:49:17","2023-06-01 09:58:05",,,,,41.9,-87.67,41.88,-87.66,"member"
"AF18C3AADE612A2F","electric_bike","2023-06-12 19:30:36","2023-06-12 19:36:05",,,,,41.99,-87.66,41.99,-87.67,"member"
"BE7167CDDAEF5DB6","electric_bike","2023-06-13 08:35:25","2023-06-13 08:45:35",,,,,41.98,-87.67,41.97,-87.66,"member"
"A6FD0971E88C4DCB","electric_bike","2023-06-10 02:26:55","2023-06-10 02:31:45",,,,,41.74,-87.67,41.75,-87.66,"member"
"33DA1D804E1B2488","electric_bike","2023-06-10 11:10:57","2023-06-10 11:47:39",,,,,41.77,-87.58,41.77,-87.58,"member"
"7753DC373B2FF2C9","electric_bike","2023-06-29 11:56:59","2023-06-29 12:20:57",,,,,41.78,-87.61,41.8,-87.59,"member"
"D8BEDE9AB9E34092","electric_bike","2023-06-29 15:01:02","2023-06-29 15:06:27",,,,,41.89,-87.62,41.91,-87.63,"member"
"323D7269E4C7DFE6","electric_bike","2023-06-13 11:52:13","2023-06-13 11:55:22",,,,,41.88,-87.64,41.88,-87.63,"member"
"8BC9606306D17E73","electric_bike","2023-06-13 17:17:55","2023-06-13 17:28:31",,,,,41.9,-87.65,41.9,-87.69,"member"
"BF6CAFD40F3D12B2","electric_bike","2023-06-10 13:07:38","2023-06-10 13:16:34",,,,,41.94,-87.67,41.93,-87.66,"member"
"74DDC039055DF400","electric_bike","2023-06-10 13:54:50","2023-06-10 14:12:18",,,,,41.81,-87.68,41.84,-87.65,"member"
"0293D0B1442ABEAD","electric_bike","2023-06-09 23:12:12","2023-06-09 23:16:44",,,,,41.8,-87.67,41.81,-87.68,"member"
"B1F01601FE9A4737","electric_bike","2023-06-01 21:50:44","2023-06-01 22:07:50",,,,,41.92,-87.66,41.91,-87.64,"member"
"E82C6C725A23CF45","electric_bike","2023-06-30 16:41:05","2023-06-30 16:52:45",,,,,41.88,-87.65,41.9,-87.64,"member"
"F1687E0846111501","electric_bike","2023-06-17 23:25:39","2023-06-17 23:43:17",,,,,41.95,-87.76,41.93,-87.71,"member"
"D92692F43D27EFF8","electric_bike","2023-06-18 02:46:39","2023-06-18 03:01:12",,,,,41.93,-87.71,41.95,-87.76,"member"
"553FE22F354B5464","electric_bike","2023-06-06 21:11:22","2023-06-06 21:14:29",,,,,41.92,-87.65,41.93,-87.64,"member"
"B27A78F4B4D51101","electric_bike","2023-06-06 20:45:10","2023-06-06 20:50:24",,,,,41.92,-87.64,41.92,-87.65,"member"
"C992249AAFCEB630","electric_bike","2023-06-07 16:39:49","2023-06-07 16:43:19",,,,,41.88,-87.63,41.88,-87.63,"member"
"CEE76A51203C401B","electric_bike","2023-06-11 19:54:15","2023-06-11 19:57:15",,,,,41.93,-87.67,41.93,-87.67,"member"
"C94280BCE5FC5BA8","electric_bike","2023-06-17 07:45:46","2023-06-17 08:00:21",,,,,41.91,-87.63,41.88,-87.62,"member"
"129A1AD5ADDBEB92","electric_bike","2023-06-16 19:20:06","2023-06-16 19:32:07",,,,,41.88,-87.62,41.87,-87.61,"member"
"47982117D0FE462A","electric_bike","2023-06-17 07:25:46","2023-06-17 07:26:22",,,,,41.89,-87.65,41.89,-87.65,"member"
"D7CF5B61BB4EF925","electric_bike","2023-06-04 19:35:04","2023-06-04 20:12:56",,,,,41.91,-87.71,41.99,-87.68,"member"
"0E47454D2B1D769C","electric_bike","2023-06-05 08:27:10","2023-06-05 08:28:48",,,,,41.89,-87.62,41.89,-87.62,"member"
"54AB608C5B953602","electric_bike","2023-06-04 06:50:42","2023-06-04 06:53:27",,,,,41.99,-87.66,41.99,-87.66,"member"
"7B6551163A0675C8","electric_bike","2023-06-14 00:06:35","2023-06-14 00:13:07",,,,,41.94,-87.67,41.94,-87.65,"member"
"772CA4B8B31AFA8A","electric_bike","2023-06-02 19:58:25","2023-06-02 20:02:50",,,,,41.89,-87.63,41.89,-87.64,"member"
"AE83E8C062F65800","electric_bike","2023-06-05 21:02:13","2023-06-05 21:08:09",,,,,41.93,-87.69,41.92,-87.69,"member"
"3278AC6B690BF0D0","electric_bike","2023-06-06 17:19:10","2023-06-06 17:35:45",,,,,41.88,-87.63,41.9,-87.62,"member"
"0AB22D6BBB5EB6BC","electric_bike","2023-06-05 22:03:02","2023-06-05 22:10:29",,,,,41.97,-87.65,41.99,-87.66,"member"
"D172570A1A4D5980","electric_bike","2023-06-05 20:14:33","2023-06-05 20:19:31",,,,,41.99,-87.65,41.98,-87.65,"member"
"055E6783FCD761FD","electric_bike","2023-06-06 20:58:13","2023-06-06 21:04:00","California Ave & Milwaukee Ave","13084","California Ave & Division St","13256",41.922617674,-87.697106361,41.903029,-87.697474,"member"
"C0161811D77C50F3","electric_bike","2023-06-17 10:19:11","2023-06-17 10:35:45",,,,,41.99,-87.66,41.95,-87.65,"member"
"31BEA69865420BC2","electric_bike","2023-06-17 17:21:00","2023-06-17 17:28:32",,,,,41.94,-87.63,41.94,-87.64,"member"
"6BBABBD20A6D2358","electric_bike","2023-06-17 12:45:28","2023-06-17 12:54:27",,,,,41.93,-87.64,41.95,-87.66,"member"
"A0DFBF3283CDD6F1","electric_bike","2023-06-01 11:05:54","2023-06-01 11:40:18",,,,,41.88,-87.63,41.88,-87.64,"member"
"794AC1C661A2731D","electric_bike","2023-06-01 05:40:08","2023-06-01 05:42:32",,,,,41.99,-87.66,41.99,-87.66,"member"
"B825A3781D1398FA","electric_bike","2023-06-01 14:17:35","2023-06-01 14:39:54",,,,,41.94,-87.64,41.99,-87.66,"member"
"EA0FC6145151DA16","electric_bike","2023-06-01 03:42:23","2023-06-01 04:39:47",,,,,41.98,-87.69,41.99,-87.66,"member"
"BA28C56C81F1A92F","electric_bike","2023-06-01 11:10:20","2023-06-01 11:35:15",,,,,41.99,-87.66,41.94,-87.64,"member"
"C84D5C9A813B5FBA","electric_bike","2023-06-26 19:09:37","2023-06-26 19:11:19",,,,,41.91,-87.65,41.91,-87.65,"member"
"9207892EA631D6F9","electric_bike","2023-06-27 04:05:45","2023-06-27 04:12:29",,,,,41.98,-87.66,41.99,-87.66,"member"
"A3EEDD4C68EBEE33","electric_bike","2023-06-30 19:14:23","2023-06-30 19:20:18",,,,,41.93,-87.64,41.94,-87.65,"member"
"867F9035D558B2B7","electric_bike","2023-06-30 19:32:58","2023-06-30 19:54:58",,,,,41.93,-87.72,41.93,-87.68,"member"
"0AA2BB6983BDCE6E","electric_bike","2023-06-28 19:00:20","2023-06-28 19:12:18",,,,,41.93,-87.67,41.91,-87.65,"member"
"34E07719844E5C94","electric_bike","2023-06-28 20:51:08","2023-06-28 20:55:10",,,,,41.96,-87.73,41.95,-87.73,"member"
"D556A64699A635D2","electric_bike","2023-06-20 09:58:59","2023-06-20 09:59:17",,,,,41.97,-87.71,41.97,-87.71,"member"
"2298B37BA6865ECB","electric_bike","2023-06-20 14:03:00","2023-06-20 14:15:58",,,,,41.83,-87.62,41.81,-87.61,"member"
"0AA1D7A33E0C1BB6","electric_bike","2023-06-20 09:59:49","2023-06-20 10:26:21",,,,,41.97,-87.71,41.97,-87.69,"member"
"F3869992EE2F6B05","electric_bike","2023-06-20 13:41:31","2023-06-20 13:49:29",,,,,41.84,-87.63,41.83,-87.62,"member"
"C48F8B5D428AAEBD","electric_bike","2023-06-19 20:20:21","2023-06-19 20:25:05",,,,,41.92,-87.63,41.93,-87.64,"member"
"6F93AB36ADFD8214","electric_bike","2023-06-19 19:15:18","2023-06-19 19:24:40",,,,,41.93,-87.65,41.91,-87.62,"member"
"DDD290BE31DE18A0","electric_bike","2023-06-19 20:39:36","2023-06-19 20:44:22",,,,,41.88,-87.76,41.88,-87.75,"member"
"B143327542D31AEB","electric_bike","2023-06-20 10:09:22","2023-06-20 10:48:57",,,,,41.88,-87.76,41.88,-87.76,"member"
"56249CF52E959303","electric_bike","2023-06-20 06:53:25","2023-06-20 07:00:50",,,,,41.9,-87.63,41.89,-87.62,"member"
"15E9D06ECE39D580","electric_bike","2023-06-18 01:30:53","2023-06-18 01:35:58",,,,,41.99,-87.67,41.99,-87.67,"member"
"58C0C36FF7C1EDCE","electric_bike","2023-06-26 13:30:14","2023-06-26 13:46:23",,,,,41.93,-87.63,41.95,-87.67,"member"
"7445E5023B5B36F8","electric_bike","2023-06-28 09:31:44","2023-06-28 09:37:57",,,,,41.95,-87.73,41.96,-87.73,"member"
